num,reg,pos,loc,input_seed,instraction,res,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,dump
55,r1,5, 1058831, 1034,"  10280c:	e0823003 	add	r3, r2, r3",benign, 927, 182, 10249, 2, 6841, 2688, 1, 567, 756, 0, 222, 54544, 550, 3, 7, 8891, 2, 376, 3, 33408, 11673, 21226, 0, 0, 30, 5200, 5033, 9599, 80, 0, 0, 20, 22, 36, 2, 54813, 47407, 50466, 1, 0, 0, 374,-
56,r3,30, 1051358, 1030,"  100adc:	e0822003 	add	r2, r2, r3",benign, 697, 184, 10225, 2, 6829, 2690, 3, 567, 756, 0, 237, 54283, 550, 3, 7, 7944, 2, 375, 3, 33153, 11463, 21243, 0, 0, 30, 5206, 5026, 9598, 79, 0, 0, 17, 21, 34, 2, 54820, 46630, 49671, 1, 0, 0, 374,-
57,r0,13, 1053762, 1027,"  101440:	e50b3020 	str	r3, [fp, #-32]	; 0xffffffe0",benign, 769, 181, 10225, 2, 6840, 2689, 1, 567, 756, 0, 222, 54554, 550, 3, 7, 8088, 2, 379, 3, 33520, 11804, 21227, 0, 0, 30, 5084, 5165, 9613, 81, 0, 0, 17, 21, 34, 2, 54557, 46809, 49794, 1, 0, 0, 384,-
58,r2,10, 1060484, 1030,"  102e84:	e51b300c 	ldr	r3, [fp, #-12]",benign, 958, 185, 10249, 3, 6840, 2688, 1, 567, 756, 0, 229, 54346, 550, 3, 7, 7602, 2, 376, 3, 33067, 11401, 21192, 0, 0, 30, 5205, 5033, 9606, 77, 0, 0, 17, 20, 34, 5, 55249, 45860, 48873, 1, 0, 0, 374,-
59,r2,28, 1058287, 1028,"  1025ec:	e3483f1b 	movt	r3, #36635	; 0x8f1b",benign, 926, 185, 10230, 2, 6820, 2688, 1, 567, 756, 0, 221, 54650, 550, 3, 7, 8387, 2, 542, 3, 33636, 11938, 21234, 0, 0, 30, 5066, 5172, 9596, 79, 0, 0, 17, 20, 34, 2, 55563, 47394, 50423, 1, 0, 0, 374,-
60,r3,16, 1051802, 1029,"  100c98:	e51b3010 	ldr	r3, [fp, #-16]",benign, 720, 184, 10249, 2, 6847, 2689, 1, 567, 756, 0, 226, 53829, 550, 3, 7, 7793, 2, 376, 3, 32746, 10978, 21204, 0, 0, 30, 5212, 5022, 9600, 79, 0, 0, 20, 21, 36, 2, 54745, 46902, 49896, 1, 0, 0, 374,-
61,r0,14, 1058012, 1033,"  1024dc:	e0822003 	add	r2, r2, r3",benign, 879, 184, 10244, 3, 6839, 2688, 1, 567, 756, 0, 222, 54687, 550, 3, 7, 7998, 2, 375, 3, 32979, 11242, 21196, 0, 0, 30, 5202, 5038, 9605, 82, 0, 0, 17, 20, 34, 5, 54551, 45708, 48743, 1, 0, 0, 376,-
62,r2,9, 1057914, 1026,"  102478:	e3483f1b 	movt	r3, #36635	; 0x8f1b",benign, 905, 185, 10228, 2, 6822, 2689, 1, 567, 756, 0, 223, 55019, 550, 3, 7, 8426, 2, 376, 3, 33568, 11896, 21226, 0, 0, 30, 5205, 5028, 9605, 80, 0, 0, 17, 20, 34, 2, 54939, 46894, 49923, 1, 0, 0, 377,-
63,r1,21, 1056572, 1027,"  101f3c:	e50b3018 	str	r3, [fp, #-24]	; 0xffffffe8",benign, 837, 182, 10261, 3, 6860, 2692, 1, 567, 756, 0, 226, 54202, 550, 3, 7, 8153, 2, 376, 3, 32991, 11330, 21178, 0, 0, 30, 5051, 5179, 9608, 79, 0, 0, 17, 20, 34, 2, 53567, 46656, 49673, 1, 0, 0, 377,-
64,r3,29, 1057191, 1034,"  1021a4:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",benign, 891, 185, 10275, 2, 6858, 2691, 1, 567, 756, 0, 219, 54083, 550, 3, 7, 8077, 2, 376, 3, 33124, 11481, 21226, 0, 0, 30, 5062, 5164, 9601, 78, 0, 0, 17, 21, 34, 2, 55366, 47153, 50306, 1, 0, 0, 377,-
65,r3,23, 1052486, 1024,"  100f44:	e51b300c 	ldr	r3, [fp, #-12]",benign, 737, 182, 10255, 2, 6849, 2688, 1, 567, 756, 0, 223, 53963, 550, 3, 7, 8142, 2, 376, 3, 33100, 11388, 21214, 0, 0, 30, 5317, 4913, 9597, 78, 0, 0, 17, 20, 34, 2, 55045, 46679, 49723, 1, 0, 0, 374,-
66,r1,5, 1060074, 1027,"  102ce8:	e1a02de3 	ror	r2, r3, #27",benign, 967, 184, 10253, 2, 6838, 2688, 1, 567, 756, 0, 225, 54748, 550, 3, 7, 8819, 2, 379, 3, 33352, 11647, 21209, 0, 0, 30, 5067, 5159, 9599, 80, 0, 0, 20, 21, 36, 2, 55003, 46969, 50045, 1, 0, 0, 377,-
67,r1,24, 1056290, 1030,"  101e20:	e51b30b4 	ldr	r3, [fp, #-180]	; 0xffffff4c",benign, 855, 185, 10233, 2, 6839, 2687, 1, 567, 756, 0, 222, 54848, 550, 3, 7, 8149, 2, 379, 3, 33208, 11482, 21212, 0, 0, 30, 5150, 5091, 9618, 79, 0, 0, 17, 21, 34, 2, 54547, 46140, 49318, 1, 0, 0, 377,-
68,r1,4, 1056965, 1030,"  1020c4:	e50b3010 	str	r3, [fp, #-16]",benign, 870, 184, 10249, 2, 6840, 2688, 1, 567, 756, 0, 222, 54184, 550, 3, 7, 8735, 2, 379, 3, 33131, 11419, 21201, 0, 0, 30, 5061, 5154, 9590, 79, 0, 0, 17, 20, 34, 2, 54718, 46791, 49787, 1, 0, 0, 376,-
69,r3,9, 1058621, 1030,"  10273c:	e51b3018 	ldr	r3, [fp, #-24]	; 0xffffffe8",benign, 924, 185, 10274, 2, 6845, 2687, 1, 567, 756, 0, 223, 54274, 550, 3, 7, 8667, 2, 375, 3, 33072, 11366, 21218, 0, 0, 30, 5321, 4917, 9619, 80, 0, 0, 17, 21, 34, 2, 55424, 47153, 50188, 1, 0, 0, 374,-
