num,reg,pos,loc,input_seed,instraction,res,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,dump
25,r3,21, 1059742, 1067,"  102b9c:	e51b300c 	ldr	r3, [fp, #-12]",benign, 960, 199, 10229, 2, 6867, 2708, 0, 572, 760, 0, 236, 55295, 555, 3, 45, 8908, 365, 420, 4, 33964, 11973, 21335, 0, 0, 32, 5508, 4646, 9635, 82, 0, 0, 19, 24, 136, 2, 55867, 47856, 51182, 1, 0, 0, 324,-
26,r2,8, 1054554, 1066,"  101758:	e1a03163 	ror	r3, r3, #2",benign, 751, 159, 10215, 2, 6859, 2708, 0, 572, 760, 0, 236, 55385, 555, 3, 46, 8404, 592, 424, 3, 33861, 11914, 21367, 0, 0, 32, 5514, 4679, 9655, 84, 0, 0, 19, 22, 125, 2, 55551, 47512, 50663, 1, 0, 0, 323,-
27,r1,11, 1055056, 1063,"  101950:	e30e3ba1 	movw	r3, #60321	; 0xeba1",benign, 795, 216, 10237, 3, 6860, 2705, 0, 572, 760, 0, 221, 54700, 555, 3, 49, 8547, 396, 422, 5, 33431, 11426, 21336, 0, 0, 32, 5508, 4659, 9642, 81, 0, 0, 19, 25, 123, 2, 54899, 47173, 50372, 1, 0, 0, 316,-
28,r2,2, 1053884, 1069,"  1014bc:	e51b3018 	ldr	r3, [fp, #-24]	; 0xffffffe8",benign, 762, 216, 10236, 3, 6859, 2706, 0, 572, 759, 0, 230, 54955, 555, 3, 46, 8189, 593, 410, 4, 33408, 11471, 21322, 0, 0, 32, 5488, 4703, 9662, 84, 0, 0, 19, 24, 126, 5, 55558, 46996, 50177, 1, 0, 0, 323,-
29,r2,29, 1061026, 1064,"  1030a0:	e92d4800 	push	{fp, lr}",benign, 928, 160, 10230, 2, 6872, 2709, 0, 572, 760, 0, 238, 55642, 555, 3, 46, 9283, 368, 446, 3, 33821, 11920, 21366, 0, 0, 32, 5494, 4670, 9646, 79, 0, 0, 19, 23, 137, 2, 56244, 47734, 51178, 1, 0, 0, 324,-
30,r0,14, 1053626, 1069,"  1013b8:	e0033000 	and	r3, r3, r0",benign, 724, 159, 10191, 2, 6843, 2710, 0, 572, 759, 0, 230, 54837, 555, 3, 46, 8524, 353, 408, 4, 33234, 11215, 21333, 0, 0, 32, 5569, 4688, 9644, 83, 0, 0, 19, 23, 137, 2, 55981, 47116, 50249, 1, 0, 0, 373,-
31,r0,2, 1054480, 1067,"  101710:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",benign, 727, 160, 10228, 3, 6862, 2706, 0, 572, 760, 0, 230, 55059, 555, 3, 46, 7986, 359, 462, 4, 33549, 11427, 21340, 0, 0, 32, 5331, 4917, 9651, 83, 0, 0, 19, 24, 127, 4, 55602, 47149, 50309, 1, 0, 0, 316,-
32,r2,16, 1053720, 1064,"  101418:	e51b1010 	ldr	r1, [fp, #-16]",benign, 705, 167, 10210, 3, 6842, 2706, 0, 572, 759, 0, 222, 54531, 555, 3, 49, 9095, 393, 415, 4, 33273, 11323, 21333, 0, 0, 32, 5455, 4702, 9664, 83, 0, 0, 19, 24, 137, 5, 55693, 46886, 50029, 1, 0, 0, 371,-
33,r1,19, 1052113, 1070,"  100dd0:	e50b301c 	str	r3, [fp, #-28]	; 0xffffffe4",benign, 665, 160, 10208, 2, 6861, 2708, 0, 572, 760, 0, 232, 55154, 555, 3, 46, 8231, 359, 416, 7, 33792, 11738, 21370, 0, 0, 32, 5488, 4684, 9636, 81, 0, 0, 19, 23, 126, 2, 55901, 47304, 50527, 1, 0, 0, 378,-
34,r1,3, 1060252, 1069,"  102d9c:	e51b3018 	ldr	r3, [fp, #-24]	; 0xffffffe8",benign, 912, 167, 10251, 3, 6864, 2705, 0, 572, 759, 0, 226, 54111, 555, 3, 46, 9505, 377, 416, 4, 32503, 10555, 21329, 0, 0, 32, 5533, 4699, 9645, 84, 0, 0, 19, 24, 136, 5, 56121, 47819, 50964, 1, 0, 0, 371,-
