num,reg,pos,loc,instraction,res,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
816,0x105e6c,19, 1051444,"  100b34:	e51b301c 	ldr	r3, [fp, #-28]	; 0xffffffe4
",benign, 283, 198, 2880, 2, 1781, 1086, 1, 519, 725, 0, 239, 24122, 521, 3, 93, 2778, 1444, 411, 3, 14266, 6669, 8175, 0, 0, 33, 1852, 2026, 2929, 94, 0, 0, 18, 34, 134, 2, 24678, 16320, 19569, 1, 0, 0, 316
817,0x126cac,4, 1054715,"  1017f8:	e50b3020 	str	r3, [fp, #-32]	; 0xffffffe0
",benign, 288, 198, 2873, 2, 1781, 1086, 1, 519, 725, 0, 240, 24080, 521, 3, 94, 2602, 1414, 415, 3, 13848, 6324, 8174, 0, 0, 33, 1920, 2089, 2912, 91, 0, 0, 18, 34, 134, 2, 24566, 16621, 19886, 1, 0, 0, 316
818,0x12cd10,12, 1060775,"  102fa4:	e51b3008 	ldr	r3, [fp, #-8]
",benign, 288, 196, 2897, 1, 1791, 1083, 1, 531, 747, 0, 249, 24272, 544, 3, 94, 2688, 1105, 415, 3, 14048, 6445, 8359, 0, 0, 34, 1893, 2069, 2950, 95, 0, 0, 17, 33, 128, 2, 24859, 16669, 19959, 1, 0, 0, 316
819,0x102358,16, 1058677,"  102774:	e51b301c 	ldr	r3, [fp, #-28]	; 0xffffffe4
",benign, 285, 198, 2880, 2, 1774, 1087, 1, 519, 725, 0, 240, 24285, 521, 3, 95, 3084, 1213, 415, 3, 14304, 6658, 8200, 0, 0, 33, 1903, 2093, 2912, 92, 0, 0, 18, 22, 116, 2, 24753, 16455, 19770, 1, 0, 0, 316
820,0x107b64,30, 1052724,"  101034:	e1a02de3 	ror	r2, r3, #27
",benign, 286, 199, 2872, 2, 1781, 1086, 1, 519, 725, 0, 241, 23972, 521, 3, 93, 2814, 1429, 415, 3, 14104, 6444, 8182, 0, 0, 33, 2081, 2276, 2915, 93, 0, 0, 18, 21, 134, 2, 24692, 16478, 19830, 1, 0, 0, 316
821,0x121730,26, 1061622,"  1032f4:	e5932008 	ldr	r2, [r3, #8]
",benign, 343, 254, 2872, 2, 1763, 1081, 1, 522, 727, 0, 246, 24126, 523, 3, 96, 2895, 1100, 413, 3, 13882, 6258, 8183, 0, 0, 33, 1859, 2033, 2908, 93, 0, 0, 18, 21, 114, 2, 24835, 16377, 19647, 1, 0, 0, 316
822,0x123278,29, 1061868,"  1033ec:	ea000002 	b	1033fc <sha_print+0x168>
",benign, 288, 197, 2843, 1, 1745, 1082, 1, 521, 727, 0, 246, 24048, 524, 3, 92, 2955, 1153, 411, 3, 14153, 6815, 8208, 0, 0, 34, 1838, 2009, 2888, 91, 0, 0, 17, 52, 129, 2, 24834, 16242, 19497, 1, 0, 0, 316
823,0x124ffc,6, 1056033,"  101d20:	e3483f1b 	movt	r3, #36635	; 0x8f1b
",benign, 289, 197, 2903, 2, 1792, 1084, 1, 531, 747, 0, 252, 24288, 544, 3, 92, 3172, 1197, 415, 3, 14268, 6707, 8287, 0, 0, 34, 1885, 2059, 2934, 91, 0, 0, 18, 21, 114, 2, 24762, 16442, 19752, 1, 0, 0, 316
824,0x1051fc,24, 1055725,"  101bec:	e51b3020 	ldr	r3, [fp, #-32]	; 0xffffffe0
",benign, 290, 196, 2905, 2, 1796, 1082, 1, 531, 747, 0, 246, 24064, 544, 3, 93, 2818, 1395, 415, 3, 14219, 6417, 8342, 0, 0, 34, 1891, 2061, 2932, 91, 0, 0, 17, 21, 130, 2, 25127, 16688, 20139, 1, 0, 0, 316
825,0x12d1e4,15, 1059221,"  102994:	e0822003 	add	r2, r2, r3
",benign, 347, 256, 2875, 2, 1770, 1086, 1, 519, 725, 0, 250, 24170, 521, 3, 94, 2939, 1435, 582, 3, 14272, 6358, 8179, 0, 0, 33, 1847, 2037, 2920, 94, 0, 0, 18, 21, 134, 2, 24852, 16472, 19746, 1, 0, 0, 316
826,0x100238,31, 1050601,"  1007e8:	e51b32f0 	ldr	r3, [fp, #-752]	; 0xfffffd10
",benign, 350, 198, 2888, 7, 1780, 1081, 1, 528, 742, 0, 243, 25196, 539, 3, 92, 3215, 1351, 401, 3, 15137, 7571, 8314, 0, 0, 34, 2052, 2247, 2910, 91, 0, 0, 17, 22, 135, 8, 25821, 16950, 20423, 4, 0, 0, 316
827,0x1370e0,11, 1052466,"  100f30:	e51b300c 	ldr	r3, [fp, #-12]
",benign, 287, 197, 2844, 2, 1748, 1082, 1, 521, 727, 0, 251, 24313, 524, 3, 92, 2858, 1414, 415, 3, 14399, 6526, 8162, 0, 0, 34, 1837, 2013, 2894, 91, 0, 0, 18, 41, 132, 2, 24712, 16524, 19857, 1, 0, 0, 316
828,0x10008c,26, 1061819,"  1033b8:	e5922000 	ldr	r2, [r2]
",benign, 289, 196, 2856, 2, 1753, 1082, 1, 521, 727, 0, 249, 23994, 524, 3, 92, 2967, 1142, 415, 3, 14115, 6585, 8150, 0, 0, 34, 1831, 2009, 2881, 91, 0, 0, 17, 34, 128, 2, 24574, 16380, 19680, 1, 0, 0, 316
829,0x120974,18, 1051656,"  100c08:	e0011003 	and	r1, r1, r3
",benign, 290, 196, 2888, 2, 1789, 1083, 1, 531, 747, 0, 253, 24317, 544, 3, 93, 2859, 1480, 412, 3, 14374, 6489, 8332, 0, 0, 34, 1886, 2057, 2931, 91, 0, 0, 17, 34, 132, 2, 25177, 16580, 19904, 1, 0, 0, 316
830,0x11875c,3, 1055282,"  101a30:	e50b3014 	str	r3, [fp, #-20]	; 0xffffffec
",benign, 294, 198, 2895, 1, 1786, 1081, 1, 527, 741, 0, 249, 24176, 538, 3, 93, 2823, 1202, 456, 3, 14046, 6511, 8290, 0, 0, 34, 1937, 2116, 2928, 93, 0, 0, 18, 72, 114, 2, 24590, 16491, 19842, 1, 0, 0, 316
831,0x13b44c,23, 1061037,"  1030ac:	e1a031a3 	lsr	r3, r3, #3
",benign, 297, 197, 2858, 2, 1752, 1082, 1, 521, 727, 0, 246, 23864, 524, 3, 92, 2789, 1374, 398, 3, 14129, 6796, 8128, 0, 0, 34, 1832, 2016, 2890, 93, 0, 0, 17, 21, 132, 2, 24707, 16297, 19591, 1, 0, 0, 316
832,0x139f5c,5, 1050418,"  100730:	e50b301c 	str	r3, [fp, #-28]	; 0xffffffe4
",benign, 286, 198, 2873, 2, 1778, 1086, 1, 519, 725, 0, 245, 24114, 521, 3, 93, 2843, 1212, 470, 3, 14173, 6538, 8194, 0, 0, 33, 1851, 2031, 2904, 91, 0, 0, 17, 21, 132, 2, 24770, 16466, 19804, 1, 0, 0, 316
833,0x115ea4,19, 1061908,"  103414:	e28db004 	add	fp, sp, #4
",benign, 285, 198, 2879, 2, 1780, 1082, 1, 521, 728, 0, 250, 24039, 524, 3, 94, 2913, 1161, 395, 3, 14135, 6614, 8217, 0, 0, 33, 1859, 2036, 2918, 92, 0, 0, 17, 22, 128, 2, 24625, 16339, 19618, 1, 0, 0, 316
834,0x12a64c,28, 1056779,"  102008:	e3483f1b 	movt	r3, #36635	; 0x8f1b
",benign, 289, 198, 2881, 1, 1778, 1084, 1, 527, 741, 0, 252, 24206, 538, 3, 94, 2792, 1304, 415, 3, 14048, 6402, 8291, 0, 0, 34, 1881, 2057, 2930, 92, 0, 0, 17, 34, 112, 2, 25054, 16620, 19863, 1, 0, 0, 316
835,0x13db14,11, 1049914,"  100538:	e3083034 	movw	r3, #32820	; 0x8034
",benign, 390, 197, 2887, 5, 1782, 1083, 1, 528, 742, 0, 256, 25146, 539, 3, 90, 3597, 1124, 404, 3, 15073, 7626, 8318, 0, 0, 34, 1895, 2044, 2922, 94, 0, 0, 17, 21, 121, 6, 25919, 17405, 20809, 3, 0, 0, 316
836,0x124424,4, 1054740,"  101814:	e50b3014 	str	r3, [fp, #-20]	; 0xffffffec
",benign, 284, 198, 2892, 2, 1777, 1083, 1, 521, 728, 0, 245, 23868, 524, 3, 94, 2978, 1409, 599, 3, 14140, 6319, 8221, 0, 0, 33, 1853, 2027, 2912, 93, 0, 0, 18, 72, 116, 2, 24590, 16387, 19704, 1, 0, 0, 316
837,0x10f1d4,5, 1061432,"  103238:	e2411004 	sub	r1, r1, #4
",benign, 292, 197, 2850, 2, 1750, 1081, 1, 521, 727, 0, 251, 23940, 524, 3, 92, 2930, 1128, 415, 3, 14701, 7195, 8147, 0, 0, 34, 1907, 2072, 2898, 93, 0, 0, 18, 21, 134, 2, 24778, 16449, 19731, 1, 0, 0, 316
838,0x10363c,18, 1052151,"  100df4:	e51b3018 	ldr	r3, [fp, #-24]	; 0xffffffe8
",benign, 293, 197, 2845, 2, 1747, 1079, 1, 521, 727, 0, 255, 24004, 524, 3, 91, 3047, 1097, 398, 3, 14113, 6613, 8123, 0, 0, 34, 1841, 2024, 2893, 93, 0, 0, 17, 22, 132, 2, 24679, 16465, 19785, 1, 0, 0, 316
839,0x102a34,15, 1056618,"  101f68:	e51b3018 	ldr	r3, [fp, #-24]	; 0xffffffe8
",benign, 286, 198, 2878, 2, 1776, 1087, 1, 522, 734, 0, 238, 24383, 531, 3, 91, 2766, 1195, 398, 3, 14205, 6724, 8201, 0, 0, 34, 1830, 2050, 2896, 91, 0, 0, 17, 33, 128, 2, 24978, 16315, 19632, 1, 0, 0, 316
840,0x1202f8,18, 1053741,"  10142c:	e50b3020 	str	r3, [fp, #-32]	; 0xffffffe0
",benign, 284, 198, 2895, 2, 1791, 1089, 1, 522, 728, 0, 261, 24467, 524, 3, 92, 3023, 1272, 415, 3, 14164, 6576, 8273, 0, 0, 33, 1862, 2053, 2939, 91, 0, 0, 17, 33, 128, 2, 24689, 16409, 19899, 1, 0, 0, 316
841,0x11fe34,6, 1053632,"  1013c0:	e50b3020 	str	r3, [fp, #-32]	; 0xffffffe0
",benign, 293, 196, 2897, 2, 1793, 1083, 1, 531, 747, 0, 250, 24128, 544, 3, 93, 2782, 1224, 415, 3, 14167, 6609, 8316, 0, 0, 34, 1895, 2074, 2933, 91, 0, 0, 17, 21, 132, 2, 24767, 16522, 19817, 1, 0, 0, 372
842,0x11728c,20, 1056542,"  101f1c:	e51b3018 	ldr	r3, [fp, #-24]	; 0xffffffe8
",benign, 285, 198, 2884, 2, 1773, 1086, 1, 519, 725, 0, 239, 24036, 521, 3, 94, 2998, 1453, 395, 3, 14168, 6279, 8184, 0, 0, 33, 1849, 2033, 2915, 91, 0, 0, 18, 22, 134, 2, 24530, 16458, 19686, 1, 0, 0, 316
843,0x110c3c,9, 1059219,"  102990:	e51b301c 	ldr	r3, [fp, #-28]	; 0xffffffe4
",benign, 285, 198, 2875, 2, 1768, 1080, 1, 521, 728, 0, 250, 24015, 524, 3, 95, 2625, 1452, 411, 3, 14236, 6409, 8224, 0, 0, 33, 1846, 2035, 2897, 91, 0, 0, 17, 21, 115, 2, 24642, 16332, 19595, 1, 0, 0, 316
844,0x11d78c,1, 1058672,"  102770:	e0822003 	add	r2, r2, r3
",benign, 296, 198, 2870, 2, 1768, 1080, 1, 522, 734, 0, 235, 24253, 531, 3, 91, 3225, 1159, 395, 3, 14216, 6548, 8235, 0, 0, 34, 1834, 2058, 2902, 91, 0, 0, 17, 45, 115, 2, 24914, 16481, 19794, 1, 0, 0, 316
845,0x10967c,24, 1052481,"  100f40:	e51b300c 	ldr	r3, [fp, #-12]
",benign, 286, 197, 2864, 2, 1767, 1081, 1, 521, 728, 0, 243, 23954, 524, 3, 94, 2858, 1231, 395, 3, 13987, 6402, 8230, 0, 0, 33, 1856, 2036, 2911, 91, 0, 0, 17, 21, 132, 2, 24507, 16517, 20034, 1, 0, 0, 316
846,0x103aa8,17, 1052889,"  1010d8:	e0822003 	add	r2, r2, r3
",benign, 283, 199, 2885, 2, 1783, 1084, 1, 519, 725, 0, 240, 23990, 521, 3, 94, 2801, 1382, 411, 3, 14058, 6505, 8209, 0, 0, 33, 1848, 2033, 2913, 94, 0, 0, 17, 23, 132, 2, 24715, 16419, 19716, 1, 0, 0, 316
847,0x120aa0,26, 1060259,"  102da0:	e51b3020 	ldr	r3, [fp, #-32]	; 0xffffffe0
",benign, 288, 196, 2891, 2, 1790, 1082, 1, 531, 747, 0, 247, 24634, 544, 3, 92, 2763, 1257, 415, 3, 14137, 6509, 8313, 0, 0, 34, 1898, 2062, 2933, 93, 0, 0, 18, 34, 116, 2, 24958, 16461, 19798, 1, 0, 0, 372
848,0x12f054,19, 1059280,"  1029d0:	e50b3010 	str	r3, [fp, #-16]
",benign, 347, 254, 2884, 2, 1776, 1084, 1, 522, 734, 0, 238, 24223, 531, 3, 93, 2917, 1244, 411, 3, 13955, 6416, 8199, 0, 0, 34, 1903, 2117, 2901, 91, 0, 0, 17, 33, 132, 2, 24944, 16511, 19740, 1, 0, 0, 316
849,0x122fe4,21, 1056388,"  101e84:	e0822003 	add	r2, r2, r3
",benign, 288, 198, 2864, 2, 1761, 1081, 1, 522, 727, 0, 250, 24097, 523, 3, 94, 2859, 1258, 470, 3, 14551, 6898, 8206, 0, 0, 33, 1861, 2032, 2900, 92, 0, 0, 18, 21, 134, 2, 24511, 16652, 19977, 1, 0, 0, 316
850,0x1380d8,7, 1058017,"  1024e0:	e3483f1b 	movt	r3, #36635	; 0x8f1b
",benign, 288, 198, 2876, 2, 1780, 1088, 1, 519, 725, 0, 242, 24118, 521, 3, 94, 2610, 1229, 415, 3, 14149, 6577, 8198, 0, 0, 33, 1850, 2032, 2916, 91, 0, 0, 17, 21, 132, 2, 24772, 16430, 19775, 1, 0, 0, 316
851,0x111314,8, 1062065,"  1034b0:	ea000019 	b	10351c <sha+0x10c>
",benign, 284, 199, 2895, 1, 1783, 1087, 1, 522, 728, 0, 250, 24476, 524, 3, 92, 2952, 1188, 415, 3, 14076, 6254, 8248, 0, 0, 33, 1866, 2041, 2935, 93, 0, 0, 18, 45, 114, 2, 24915, 16454, 19746, 1, 0, 0, 316
852,0x10ec3c,2, 1058064,"  102510:	e51b3020 	ldr	r3, [fp, #-32]	; 0xffffffe0
",benign, 288, 197, 2859, 2, 1749, 1081, 1, 521, 727, 0, 245, 24077, 524, 3, 92, 3027, 1120, 415, 3, 14124, 6489, 8161, 0, 0, 34, 1836, 2017, 2897, 93, 0, 0, 17, 21, 129, 2, 24678, 16613, 20093, 1, 0, 0, 374
853,0x13825c,12, 1057179,"  102198:	e51b3010 	ldr	r3, [fp, #-16]
",benign, 288, 197, 2892, 2, 1800, 1082, 1, 531, 747, 0, 252, 24370, 544, 3, 93, 2883, 1399, 415, 3, 14322, 6639, 8348, 0, 0, 34, 1897, 2060, 2936, 93, 0, 0, 17, 22, 128, 2, 24913, 16635, 19917, 1, 0, 0, 316
854,0x12e384,30, 1054175,"  1015dc:	e50b3020 	str	r3, [fp, #-32]	; 0xffffffe0
",benign, 289, 197, 2867, 2, 1772, 1086, 1, 517, 721, 0, 243, 23965, 517, 3, 93, 3150, 1304, 413, 3, 14252, 6358, 8155, 0, 0, 33, 1843, 2013, 2904, 91, 0, 0, 17, 22, 132, 2, 24643, 16386, 19677, 1, 0, 0, 316
855,0x11cba0,8, 1053820,"  10147c:	e51b301c 	ldr	r3, [fp, #-28]	; 0xffffffe4
",benign, 286, 199, 2880, 2, 1784, 1086, 1, 519, 725, 0, 254, 24364, 521, 3, 93, 2989, 1223, 471, 3, 13923, 6383, 8194, 0, 0, 33, 1857, 2034, 2921, 91, 0, 0, 18, 41, 130, 2, 24829, 16522, 19859, 1, 0, 0, 316
856,0x11cec4,30, 1050293,"  1006b4:	3affffd7 	bcc	100618 <strsearch+0x34>
",benign, 374, 196, 2891, 5, 1789, 1083, 1, 531, 747, 0, 250, 25229, 544, 3, 91, 3380, 1118, 404, 3, 15161, 7441, 8379, 0, 0, 34, 1885, 2092, 2922, 92, 0, 0, 17, 21, 123, 2, 25650, 17328, 20714, 3, 0, 0, 316
857,0x114538,10, 1061988,"  103464:	e3403011 	movt	r3, #17
",benign, 289, 197, 2855, 1, 1765, 1084, 1, 521, 727, 0, 250, 23999, 524, 3, 92, 2770, 1331, 415, 3, 14267, 6487, 8167, 0, 0, 34, 1847, 2021, 2899, 94, 0, 0, 17, 34, 129, 2, 24548, 16566, 20118, 1, 0, 0, 316
858,0x100b30,9, 1050764,"  10088c:	e24b2fbb 	sub	r2, fp, #748	; 0x2ec
",benign, 361, 254, 2887, 7, 1784, 1082, 1, 527, 741, 0, 242, 24432, 538, 3, 93, 3207, 1171, 418, 3, 14463, 7076, 8328, 0, 0, 34, 1871, 2087, 2925, 92, 0, 0, 17, 22, 135, 6, 25171, 16645, 20052, 4, 0, 0, 316
859,0x134ee0,17, 1059882,"  102c28:	e30c31d6 	movw	r3, #49622	; 0xc1d6
",benign, 289, 199, 2903, 2, 1792, 1087, 1, 522, 728, 0, 244, 24440, 524, 3, 92, 2871, 1412, 415, 3, 13948, 6283, 8220, 0, 0, 33, 1873, 2054, 2939, 93, 0, 0, 17, 34, 132, 2, 24875, 16653, 19914, 1, 0, 0, 316
860,0x12479c,4, 1060393,"  102e28:	e51b3018 	ldr	r3, [fp, #-24]	; 0xffffffe8
",benign, 341, 255, 2894, 1, 1793, 1089, 1, 522, 728, 0, 241, 24246, 524, 3, 92, 2860, 1197, 395, 3, 14173, 6532, 8248, 0, 0, 33, 1866, 2048, 2919, 91, 0, 0, 17, 22, 132, 2, 24911, 16373, 19673, 1, 0, 0, 316
861,0x110c10,26, 1050027,"  1005a8:	e2833001 	add	r3, r3, #1
",benign, 378, 197, 2896, 5, 1794, 1081, 1, 531, 747, 0, 258, 25343, 544, 3, 92, 3563, 1035, 406, 3, 15107, 7589, 8391, 0, 0, 34, 1900, 2057, 2941, 91, 0, 0, 17, 21, 116, 7, 25838, 17640, 21024, 3, 0, 0, 316
862,0x130b14,12, 1060835,"  102fe0:	e5932014 	ldr	r2, [r3, #20]
",benign, 287, 197, 2896, 2, 1790, 1083, 1, 531, 747, 0, 253, 24328, 544, 3, 93, 2920, 1210, 398, 3, 14387, 6564, 8342, 0, 0, 34, 1909, 2070, 2948, 93, 0, 0, 17, 22, 115, 2, 24858, 16569, 19848, 1, 0, 0, 316
863,0x12dff8,25, 1051412,"  100b14:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec
",benign, 285, 198, 2889, 2, 1791, 1083, 1, 528, 742, 0, 248, 24316, 539, 3, 93, 2875, 1419, 415, 3, 14159, 6408, 8284, 0, 0, 34, 1875, 2047, 2915, 91, 0, 0, 17, 42, 132, 2, 24779, 16511, 19785, 1, 0, 0, 316
864,0x10b870,7, 1052307,"  100e90:	e3453a82 	movt	r3, #23170	; 0x5a82
",benign, 288, 197, 2887, 2, 1784, 1083, 1, 527, 741, 0, 248, 24283, 538, 3, 92, 2955, 1200, 415, 3, 14291, 6663, 8287, 0, 0, 34, 1888, 2055, 2934, 94, 0, 0, 17, 21, 115, 2, 24978, 16552, 20049, 1, 0, 0, 316
865,0x10484c,20, 1051293,"  100a9c:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec
",benign, 286, 198, 2881, 2, 1771, 1086, 1, 519, 725, 0, 237, 24419, 521, 3, 93, 3078, 1193, 398, 3, 14201, 6575, 8191, 0, 0, 33, 1847, 2034, 2908, 92, 0, 0, 17, 63, 128, 2, 24776, 16350, 19671, 1, 0, 0, 316
866,0x101ad4,22, 1050144,"  100620:	2a000008 	bcs	100648 <strsearch+0x64>
",benign, 321, 197, 2871, 5, 1771, 1082, 1, 522, 734, 0, 256, 25037, 531, 3, 91, 3103, 1160, 406, 3, 14520, 6812, 8226, 0, 0, 34, 1836, 2062, 2893, 91, 0, 0, 17, 34, 112, 6, 25076, 16654, 20046, 3, 0, 0, 316
867,0x1088e0,7, 1058134,"  102554:	e0822003 	add	r2, r2, r3
",benign, 291, 198, 2894, 1, 1784, 1084, 1, 527, 741, 0, 252, 24336, 538, 3, 94, 2948, 1232, 415, 3, 14011, 6485, 8285, 0, 0, 34, 1889, 2060, 2936, 93, 0, 0, 18, 34, 134, 2, 25020, 16766, 20085, 1, 0, 0, 316
868,0x134438,19, 1053914,"  1014d8:	e0211003 	eor	r1, r1, r3
",benign, 290, 198, 2887, 2, 1781, 1082, 1, 528, 742, 0, 244, 24131, 539, 3, 92, 2778, 1323, 415, 3, 14125, 6573, 8271, 0, 0, 34, 1879, 2046, 2920, 93, 0, 0, 17, 34, 112, 2, 24855, 16590, 19872, 1, 0, 0, 374
869,0x139be0,4, 1061489,"  103270:	e2433004 	sub	r3, r3, #4
",benign, 290, 197, 2898, 2, 1791, 1082, 1, 531, 747, 0, 251, 24241, 544, 3, 93, 2837, 1203, 415, 3, 14238, 6414, 8342, 0, 0, 34, 1895, 2062, 2931, 93, 0, 0, 18, 34, 134, 2, 24809, 16395, 19764, 1, 0, 0, 316
870,0x130534,8, 1056313,"  101e38:	e1a03163 	ror	r3, r3, #2
",benign, 287, 198, 2876, 2, 1773, 1083, 1, 521, 726, 0, 244, 24223, 522, 3, 95, 2894, 1252, 411, 3, 14070, 6390, 8162, 0, 0, 33, 1848, 2028, 2911, 93, 0, 0, 17, 52, 130, 2, 24789, 16387, 19679, 1, 0, 0, 316
871,0x10cca0,26, 1058768,"  1027d0:	e0211003 	eor	r1, r1, r3
",benign, 287, 197, 2892, 2, 1787, 1083, 1, 531, 747, 0, 249, 24146, 544, 3, 92, 2864, 1389, 467, 3, 14159, 6604, 8328, 0, 0, 34, 1888, 2058, 2934, 91, 0, 0, 18, 45, 114, 2, 24957, 16709, 19937, 1, 0, 0, 372
872,0x1018bc,3, 1052450,"  100f20:	e50b3018 	str	r3, [fp, #-24]	; 0xffffffe8
",benign, 285, 197, 2872, 2, 1766, 1085, 1, 520, 725, 0, 243, 24260, 521, 3, 95, 3048, 1248, 415, 3, 14011, 6494, 8206, 0, 0, 33, 1850, 2036, 2909, 92, 0, 0, 17, 43, 132, 2, 24788, 16443, 19702, 1, 0, 0, 375
873,0x112268,16, 1056659,"  101f90:	e0823003 	add	r3, r2, r3
",benign, 292, 196, 2852, 2, 1752, 1082, 1, 521, 727, 0, 244, 24104, 524, 3, 91, 3198, 1081, 395, 3, 13990, 6485, 8158, 0, 0, 34, 1849, 2013, 2886, 92, 0, 0, 18, 22, 131, 2, 24609, 16432, 19674, 1, 0, 0, 316
874,0x129078,18, 1061567,"  1032bc:	e3a03c01 	mov	r3, #256	; 0x100
",benign, 288, 197, 2892, 2, 1789, 1084, 1, 531, 747, 0, 251, 24283, 544, 3, 93, 2938, 1178, 415, 3, 14178, 6482, 8324, 0, 0, 34, 1889, 2073, 2939, 93, 0, 0, 18, 42, 134, 2, 24818, 16583, 20100, 1, 0, 0, 316
875,0x11a540,16, 1058663,"  102764:	e0211003 	eor	r1, r1, r3
",benign, 292, 197, 2892, 2, 1792, 1083, 1, 528, 742, 0, 250, 24282, 539, 3, 92, 2805, 1237, 415, 3, 14315, 6766, 8271, 0, 0, 34, 1888, 2057, 2922, 91, 0, 0, 17, 36, 112, 2, 24629, 16602, 20091, 1, 0, 0, 374
876,0x13a7ec,31, 1057355,"  102248:	e0011003 	and	r1, r1, r3
",benign, 345, 256, 2888, 1, 1783, 1089, 1, 522, 728, 0, 244, 24174, 524, 3, 92, 2957, 1220, 415, 3, 14258, 6431, 8242, 0, 0, 33, 1872, 2044, 2930, 93, 0, 0, 17, 72, 114, 2, 24524, 16416, 19721, 1, 0, 0, 316
877,0x12b71c,30, 1050045,"  1005bc:	e51b2008 	ldr	r2, [fp, #-8]
",benign, 380, 198, 2890, 5, 1784, 1083, 1, 527, 741, 0, 256, 25294, 538, 3, 93, 2970, 1087, 542, 3, 15332, 7696, 8353, 0, 0, 34, 1876, 2053, 2920, 91, 0, 0, 18, 36, 125, 5, 26031, 17764, 21150, 3, 0, 0, 316
878,0x12f260,17, 1051469,"  100b4c:	e0823003 	add	r3, r2, r3
",benign, 283, 197, 2870, 2, 1777, 1082, 1, 521, 728, 0, 242, 23885, 524, 3, 94, 2666, 1467, 472, 3, 13855, 6260, 8226, 0, 0, 33, 1851, 2027, 2911, 93, 0, 0, 17, 34, 132, 2, 24725, 16572, 19840, 1, 0, 0, 316
879,0x13ac50,10, 1061435,"  103238:	e2411004 	sub	r1, r1, #4
",benign, 350, 257, 2882, 2, 1779, 1083, 1, 527, 741, 0, 252, 24662, 538, 3, 94, 2860, 1223, 451, 3, 14001, 6505, 8288, 0, 0, 34, 1881, 2048, 2928, 91, 0, 0, 18, 22, 130, 2, 25209, 16550, 19855, 1, 0, 0, 316
880,0x13c6f0,8, 1053946,"  1014f8:	e30e3ba1 	movw	r3, #60321	; 0xeba1
",benign, 289, 198, 2959, 1, 1833, 1099, 1, 528, 735, 0, 245, 24439, 531, 3, 90, 2977, 1196, 415, 3, 14434, 6768, 8380, 0, 0, 33, 1908, 2100, 3006, 97, 0, 0, 17, 34, 128, 2, 24811, 16500, 19835, 1, 0, 0, 316
881,0x128220,0, 1051553,"  100ba0:	e0033000 	and	r3, r3, r0
",benign, 290, 198, 2875, 2, 1773, 1087, 1, 522, 734, 0, 250, 24050, 531, 3, 92, 2849, 1416, 415, 3, 14127, 6251, 8206, 0, 0, 34, 1841, 2044, 2903, 93, 0, 0, 18, 21, 114, 2, 24841, 16523, 19786, 1, 0, 0, 316
882,0x12ba68,25, 1052655,"  100fec:	e51b3134 	ldr	r3, [fp, #-308]	; 0xfffffecc
",benign, 285, 198, 2876, 1, 1770, 1080, 1, 521, 728, 0, 254, 24254, 524, 3, 94, 2840, 1268, 411, 3, 14108, 6217, 8207, 0, 0, 33, 1851, 2034, 2903, 91, 0, 0, 18, 33, 134, 2, 24747, 16462, 19709, 1, 0, 0, 316
883,0x10673c,10, 1049927,"  100544:	e7831102 	str	r1, [r3, r2, lsl #2]
",benign, 396, 197, 2866, 5, 1777, 1086, 1, 520, 725, 0, 241, 25303, 521, 3, 92, 3403, 1144, 404, 3, 15134, 7630, 8244, 0, 0, 33, 1842, 2061, 2901, 92, 0, 0, 18, 33, 123, 5, 25797, 17311, 20841, 3, 0, 0, 316
884,0x104850,23, 1057355,"  102248:	e0011003 	and	r1, r1, r3
",benign, 284, 199, 2933, 2, 1810, 1095, 1, 524, 728, 0, 246, 24205, 524, 3, 94, 2980, 1326, 411, 3, 14398, 6420, 8307, 0, 0, 33, 1948, 2115, 2958, 91, 0, 0, 17, 22, 132, 2, 24717, 16559, 19845, 1, 0, 0, 316
885,0x118418,27, 1050042,"  1005b8:	e5933000 	ldr	r3, [r3]
",benign, 455, 256, 2881, 6, 1773, 1089, 1, 519, 725, 0, 249, 25176, 521, 3, 93, 3136, 1150, 406, 3, 15291, 7605, 8266, 0, 0, 33, 1857, 2048, 2905, 91, 0, 0, 18, 21, 114, 5, 25565, 17268, 20630, 3, 0, 0, 316
886,0x1301b0,28, 1050931,"  100930:	e5c32000 	strb	r2, [r3]
",benign, 348, 257, 2878, 2, 1782, 1086, 1, 519, 725, 0, 237, 24202, 521, 3, 94, 3185, 1235, 413, 3, 13919, 6354, 8183, 0, 0, 33, 1851, 2034, 2922, 93, 0, 0, 17, 22, 132, 2, 24921, 16446, 19792, 1, 0, 0, 372
887,0x10a494,27, 1056037,"  101d24:	e0823003 	add	r3, r2, r3
",benign, 285, 198, 2873, 2, 1770, 1087, 1, 519, 725, 0, 246, 24295, 521, 3, 93, 2914, 1107, 415, 3, 14356, 6600, 8202, 0, 0, 33, 1856, 2026, 2911, 91, 0, 0, 17, 22, 130, 2, 24742, 16347, 19674, 1, 0, 0, 316
