num,reg,pos,loc,instraction,res,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
28,r2,2, 1087686,"  1098c4:	e5932000 	ldr	r2, [r3]
",benign, 437, 262, 20542, 2, 14283, 4595, 1, 3937, 5645, 2, 710, 83945, 5892, 3, 151, 4807, 1371, 411, 3, 34939, 12922, 65728, 0, 0, 492, 21092, 19099, 19665, 146, 0, 0, 19, 97, 124, 2, 84314, 75735, 78965, 1, 0, 0, 316
29,r0,24, 1088116,"  109a74:	e5931000 	ldr	r1, [r3]
",benign, 487, 238, 15307, 6, 10672, 3492, 0, 2911, 4203, 2, 642, 66954, 4317, 3, 126, 4897, 1362, 582, 3, 28930, 12473, 49721, 0, 0, 362, 15919, 14391, 14795, 116, 0, 0, 19, 68, 134, 2, 67011, 58407, 61706, 1, 0, 0, 316
30,r2,6, 1087116,"  10968c:	e320f000 	nop	{0}
",benign, 489, 225, 18020, 4, 12590, 4032, 1, 3392, 4909, 1, 673, 73328, 5083, 3, 113, 5418, 1372, 411, 3, 29882, 12397, 58079, 0, 0, 422, 18654, 17023, 17315, 126, 0, 0, 19, 70, 128, 6, 73856, 65016, 68321, 1, 0, 0, 316
31,r2,20, 1087197,"  1096dc:	e51b300c 	ldr	r3, [fp, #-12]
",benign, 477, 268, 25180, 2, 17537, 5509, 1, 4794, 6834, 3, 844, 97655, 7171, 3, 159, 4718, 1540, 413, 3, 39490, 13722, 78978, 0, 0, 582, 25212, 22719, 24093, 167, 0, 0, 19, 82, 134, 2, 97817, 89338, 92536, 1, 0, 0, 318
32,r0,30, 1087633,"  109890:	e24dd008 	sub	sp, sp, #8
",SDC, 426, 252, 20321, 2, 14151, 4558, 0, 4241, 6128, 3, 768, 87610, 6414, 3, 145, 5026, 1382, 415, 3, 34783, 13147, 71718, 0, 0, 532, 23216, 20843, 21303, 156, 0, 0, 19, 98, 132, 2, 87996, 79284, 82458, 1, 0, 0, 328
33,r0,16, 1088108,"  109a6c:	e30834e0 	movw	r3, #34016	; 0x84e0
",benign, 482, 229, 19093, 5, 13349, 4213, 1, 3601, 5173, 2, 687, 76507, 5367, 3, 115, 5122, 1365, 428, 3, 31185, 12739, 61072, 0, 0, 442, 19737, 17566, 18270, 134, 0, 0, 19, 58, 127, 2, 76393, 68013, 71226, 1, 0, 0, 338
34,r3,23, 1088195,"  109ac0:	e30834dc 	movw	r3, #34012	; 0x84dc
",benign, 511, 240, 21995, 2, 15330, 4849, 1, 4127, 5959, 4, 757, 86933, 6224, 3, 128, 4662, 1573, 421, 3, 35334, 13500, 70244, 0, 0, 512, 22627, 20194, 21015, 149, 0, 0, 19, 114, 126, 2, 87156, 78377, 81712, 1, 0, 0, 316
35,r0,12, 1088083,"  109a50:	e5933000 	ldr	r3, [r3]
",benign, 527, 264, 20528, 2, 14287, 4606, 1, 3937, 5645, 2, 755, 84465, 5892, 3, 151, 5251, 1508, 410, 3, 35968, 13866, 65864, 0, 0, 492, 21017, 19228, 19744, 148, 0, 0, 19, 96, 124, 2, 84451, 76184, 79375, 1, 0, 0, 318
36,r0,5, 1087557,"  109844:	e2432001 	sub	r2, r3, #1
",benign, 509, 230, 18811, 2, 13142, 4174, 1, 3563, 5124, 3, 730, 77301, 5308, 3, 117, 4925, 1559, 409, 3, 31955, 13071, 60441, 0, 0, 432, 19381, 17472, 18095, 127, 0, 0, 19, 63, 134, 2, 77488, 69478, 72683, 1, 0, 0, 316
37,r1,31, 1087826,"  109950:	e3082450 	movw	r2, #33872	; 0x8450
",benign, 420, 229, 18785, 2, 13136, 4167, 1, 3563, 5124, 1, 709, 76808, 5308, 3, 118, 4729, 1283, 420, 3, 31131, 12258, 60459, 0, 0, 432, 19287, 17456, 18057, 132, 0, 0, 19, 91, 124, 2, 77272, 68746, 71995, 1, 0, 0, 317
38,r1,11, 1087845,"  109964:	e302270f 	movw	r2, #9999	; 0x270f
",benign, 419, 269, 25171, 2, 17534, 5521, 1, 4794, 6834, 2, 836, 97839, 7171, 3, 159, 4850, 1531, 410, 3, 39365, 13558, 79017, 0, 0, 582, 25181, 22734, 24052, 165, 0, 0, 19, 86, 134, 2, 97698, 88916, 92335, 1, 0, 0, 325
39,r3,18, 1087779,"  109920:	e5933000 	ldr	r3, [r3]
",benign, 423, 228, 18790, 2, 13122, 4164, 2, 3563, 5124, 1, 691, 76425, 5308, 3, 118, 4511, 1381, 429, 3, 31533, 12763, 60371, 0, 0, 432, 19254, 17456, 18024, 131, 0, 0, 19, 63, 135, 2, 77137, 68335, 71561, 1, 0, 0, 329
40,r0,22, 1087557,"  109844:	e2432001 	sub	r2, r3, #1
",benign, 508, 270, 25182, 2, 17567, 5504, 0, 4794, 6834, 4, 826, 97782, 7171, 3, 159, 4909, 1692, 411, 3, 39784, 13913, 79196, 0, 0, 582, 25219, 22757, 24065, 162, 0, 0, 19, 90, 124, 2, 98369, 90148, 93575, 1, 0, 0, 316
41,r2,20, 1088055,"  109a34:	e3403012 	movt	r3, #18
",benign, 111, 135, 542, 1, 382, 379, 1, 118, 279, 0, 125, 9844, 44, 3, 18, 1180, 16, 432, 3, 3532, 2737, 3210, 0, 0, 4, 602, 890, 753, 37, 0, 0, 19, 22, 125, 2, 10730, 1759, 5058, 1, 0, 0, 339
42,r0,19, 1087862,"  109974:	e51b07f0 	ldr	r0, [fp, #-2032]	; 0xfffff810
",benign, 416, 251, 22117, 2, 15393, 4909, 1, 4175, 6037, 3, 737, 86618, 6313, 3, 141, 4867, 1473, 410, 3, 35259, 13023, 70409, 0, 0, 522, 22672, 20396, 21172, 149, 0, 0, 19, 82, 134, 2, 86514, 78664, 81887, 1, 0, 0, 327
0,r3,23, 1087579,"  109858:	e24bd004 	sub	sp, fp, #4
",benign, 430, 105, 18811, 2, 13174, 4166, 1, 3555, 5116, 2, 703, 77210, 5300, 3, 117, 4976, 1512, 409, 3, 31897, 13330, 60414, 0, 0, 432, 19251, 17459, 18065, 132, 0, 0, 19, 61, 134, 2, 77144, 68834, 72052, 1, 0, 0, 318
1,r1,18, 1087899,"  109998:	ebffff7c 	bl	109790 <dequeue>
",benign, 484, 237, 14177, 2, 9877, 3275, 1, 2695, 3914, 1, 584, 62466, 4009, 3, 125, 4718, 1429, 419, 3, 26569, 11465, 46317, 0, 0, 342, 14873, 13467, 13710, 113, 0, 0, 19, 64, 125, 2, 62945, 54531, 57728, 1, 0, 0, 318
2,r1,28, 1087235,"  109700:	e51b2014 	ldr	r2, [fp, #-20]	; 0xffffffec
",benign, 472, 262, 20553, 2, 14301, 4606, 1, 3937, 5645, 2, 735, 84063, 5892, 3, 151, 4943, 1590, 414, 3, 35329, 13026, 65794, 0, 0, 492, 21030, 19163, 19699, 150, 0, 0, 19, 89, 127, 2, 84025, 76234, 79439, 1, 0, 0, 316
3,r0,8, 1088014,"  109a0c:	e3083450 	movw	r3, #33872	; 0x8450
",benign, 508, 236, 14175, 2, 9886, 3267, 1, 2695, 3914, 2, 623, 62962, 4009, 3, 124, 4695, 1579, 411, 3, 27206, 11990, 46351, 0, 0, 342, 14936, 13409, 13719, 119, 0, 0, 19, 101, 124, 2, 62712, 54635, 57824, 1, 0, 0, 317
4,r0,12, 1087476,"  1097f4:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec
",benign, 464, 238, 14222, 5, 9907, 3291, 1, 2712, 3933, 1, 625, 63670, 4028, 3, 124, 5060, 1470, 409, 3, 27504, 11679, 46656, 0, 0, 342, 14993, 13519, 13762, 114, 0, 0, 19, 65, 124, 3, 63797, 55607, 58863, 1, 0, 0, 335
5,r3,16, 1087202,"  1096e0:	e3530000 	cmp	r3, #0
",benign, 474, 237, 18016, 2, 12580, 4021, 2, 3392, 4909, 1, 667, 73844, 5083, 3, 113, 4819, 1334, 410, 3, 29416, 11947, 58135, 0, 0, 422, 18839, 16764, 17316, 131, 0, 0, 19, 125, 128, 2, 73452, 65454, 68677, 1, 0, 0, 338
6,r3,20, 1087597,"  10986c:	e3403012 	movt	r3, #18
",benign, 490, 239, 14178, 2, 9869, 3266, 1, 2695, 3914, 2, 596, 63175, 4009, 3, 125, 4632, 1355, 422, 3, 27381, 12106, 46453, 0, 0, 342, 14892, 13407, 13698, 114, 0, 0, 19, 70, 135, 2, 63080, 54589, 57804, 1, 0, 0, 318
7,r2,24, 1087522,"  109820:	e593200c 	ldr	r2, [r3, #12]
",benign, 502, 248, 14165, 2, 9889, 3271, 1, 2695, 3914, 1, 595, 62698, 4009, 3, 124, 4680, 1516, 412, 3, 26644, 11583, 46422, 0, 0, 342, 14885, 13449, 13709, 116, 0, 0, 19, 80, 144, 2, 63136, 54486, 57707, 1, 0, 0, 316
8,r0,17, 1087343,"  10976c:	e3403012 	movt	r3, #18
",benign, 473, 236, 14221, 2, 9903, 3284, 0, 2712, 3933, 1, 601, 63334, 4028, 3, 124, 4450, 1354, 461, 3, 27444, 11699, 46675, 0, 0, 342, 15014, 13519, 13768, 114, 0, 0, 17, 68, 124, 2, 64057, 55645, 58835, 1, 0, 0, 326
9,r3,30, 1087328,"  109760:	e51b200c 	ldr	r2, [fp, #-12]
",benign, 111, 135, 541, 1, 381, 380, 1, 118, 279, 0, 126, 9791, 44, 3, 18, 1245, 20, 410, 3, 3661, 2845, 3206, 0, 0, 4, 606, 878, 747, 38, 0, 0, 19, 22, 125, 2, 10728, 1964, 5287, 1, 0, 0, 316
10,r0,31, 1087211,"  1096e8:	e3a00001 	mov	r0, #1
",benign, 413, 309, 20536, 2, 14287, 4602, 1, 3937, 5645, 2, 743, 83594, 5892, 3, 151, 4875, 1377, 430, 3, 34576, 12398, 65664, 0, 0, 492, 21080, 19118, 19694, 146, 0, 0, 19, 78, 134, 2, 83866, 75406, 78746, 1, 0, 0, 317
12,r1,8, 1088167,"  109aa4:	e3403012 	movt	r3, #18
",13: reg: r0 pos: 15 at LOC: 1088070, 447, 128, 22732, 2, 15868, 5037, 1, 4297, 6197, 1, 808, 90083, 6483, 3, 140, 4954, 1530, 420, 3, 36726, 13946, 72291, 0, 0, 532, 23339, 20838, 21714, 156, 0, 0, 19, 77, 261, 2, 90265, 81834, 85159, 1, 0, 0, 316
13,r0,27, 1087966,"  1099dc:	e30834e0 	movw	r3, #34016	; 0x84e0
",benign, 502, 236, 14228, 2, 9911, 3285, 1, 2712, 3933, 2, 600, 63531, 4028, 3, 123, 4861, 1350, 412, 3, 27500, 11870, 46577, 0, 0, 342, 15117, 13429, 13751, 117, 0, 0, 19, 137, 128, 2, 63572, 55066, 58518, 1, 0, 0, 318
14,r3,27, 1087586,"  109860:	e52db004 	push	{fp}		; (str fp, [sp, #-4]!)
",benign, 488, 265, 22139, 2, 15412, 4903, 2, 4175, 6037, 3, 747, 86969, 6313, 3, 141, 4721, 1500, 432, 3, 35166, 13126, 70492, 0, 0, 522, 22713, 20367, 21154, 153, 0, 0, 19, 79, 134, 2, 86609, 78868, 82073, 1, 0, 0, 317
16,r0,15, 1087685,"  1098c4:	e5932000 	ldr	r2, [r3]
",18: reg: r2 pos: 15 at LOC: 1087141, 354, 128, 23896, 2, 16667, 5303, 0, 4540, 6586, 6, 845, 93668, 6902, 3, 141, 4704, 1394, 409, 3, 37542, 13905, 76626, 0, 0, 562, 24728, 22101, 22814, 158, 0, 0, 19, 82, 125, 2, 93840, 85667, 88909, 1, 0, 0, 317
