num,reg,pos,loc,input_seed,instraction,res,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,dump
53,r3,19, 1054522, 1030,"  101738:	e50b3020 	str	r3, [fp, #-32]	; 0xffffffe0",benign, 602, 182, 10250, 2, 6865, 2692, 1, 567, 756, 0, 214, 53222, 550, 3, 7, 7564, 2, 376, 3, 32039, 10354, 21213, 0, 0, 30, 4870, 5365, 9616, 77, 0, 0, 17, 20, 34, 2, 54418, 46239, 49261, 1, 0, 0, 373,-
54,r1,30, 1053548, 1029,"  10136c:	e51b3014 	ldr	r3, [fp, #-20]	; 0xffffffec",benign, 597, 182, 10240, 2, 6850, 2690, 1, 567, 756, 0, 211, 53368, 550, 3, 7, 7598, 2, 376, 3, 32023, 10307, 21193, 0, 0, 30, 4905, 5360, 9606, 77, 0, 0, 17, 21, 34, 2, 53719, 46431, 49547, 1, 0, 0, 373,-
55,r3,13, 1057680, 1028,"  102390:	e51b3018 	ldr	r3, [fp, #-24]	; 0xffffffe8",benign, 600, 182, 10235, 2, 6853, 2689, 1, 567, 756, 0, 210, 53146, 550, 3, 7, 7346, 2, 378, 3, 32641, 10952, 21201, 0, 0, 30, 4966, 5428, 9611, 78, 0, 0, 17, 20, 34, 2, 54187, 46374, 49534, 1, 0, 0, 377,-
56,r3,11, 1054541, 1032,"  10174c:	e51b3010 	ldr	r3, [fp, #-16]",benign, 592, 182, 10235, 2, 6846, 2691, 3, 567, 756, 0, 210, 53904, 550, 3, 7, 7526, 2, 376, 3, 31828, 10156, 21188, 0, 0, 30, 5067, 5153, 9596, 78, 0, 0, 17, 20, 34, 2, 53972, 46490, 49682, 1, 0, 0, 377,-
57,r3,7, 1054579, 1028,"  101770:	e51b1010 	ldr	r1, [fp, #-16]",benign, 602, 195, 10250, 2, 6857, 2691, 1, 567, 756, 0, 211, 53635, 550, 3, 7, 7554, 2, 376, 3, 31909, 10232, 21180, 0, 0, 30, 4895, 5338, 9615, 79, 0, 0, 17, 20, 34, 2, 54289, 46524, 49745, 1, 0, 0, 373,-
58,r0,21, 1060656, 1031,"  102f30:	e3023301 	movw	r3, #8961	; 0x2301",benign, 598, 182, 10235, 2, 6850, 2690, 1, 567, 756, 0, 206, 53254, 550, 3, 7, 7350, 2, 376, 3, 31993, 10275, 21207, 0, 0, 30, 4879, 5344, 9608, 79, 0, 0, 20, 21, 36, 2, 53635, 45956, 48936, 1, 0, 0, 554,-
59,r0,28, 1060809, 1031,"  102fc8:	e1a03183 	lsl	r3, r3, #3",benign, 596, 181, 10229, 2, 6848, 2691, 1, 567, 756, 0, 211, 53197, 550, 3, 7, 7371, 2, 376, 3, 31997, 10365, 21177, 0, 0, 30, 5062, 5164, 9604, 79, 0, 0, 17, 20, 34, 2, 53825, 46387, 49502, 1, 0, 0, 374,-
60,r3,10, 1059878, 1030,"  102c24:	e51b3018 	ldr	r3, [fp, #-24]	; 0xffffffe8",benign, 609, 185, 10245, 2, 6854, 2692, 1, 567, 756, 0, 206, 53567, 550, 3, 7, 7588, 2, 378, 3, 31875, 10216, 21238, 0, 0, 30, 4880, 5352, 9621, 77, 0, 0, 17, 22, 34, 2, 53893, 46159, 49150, 1, 0, 0, 384,-
61,r3,26, 1058270, 1035,"  1025dc:	e51b301c 	ldr	r3, [fp, #-28]	; 0xffffffe4",benign, 605, 185, 10241, 2, 6851, 2691, 1, 567, 756, 0, 215, 53315, 550, 3, 7, 7343, 2, 378, 3, 32275, 10594, 21192, 0, 0, 30, 4890, 5336, 9596, 78, 0, 0, 17, 20, 34, 2, 53864, 46158, 49153, 1, 0, 0, 377,-
62,r2,20, 1051403, 1028,"  100b08:	e1a03163 	ror	r3, r3, #2",benign, 607, 185, 10235, 2, 6848, 2693, 1, 567, 756, 0, 210, 53960, 550, 3, 7, 7527, 2, 375, 3, 32649, 10884, 21176, 0, 0, 30, 5081, 5139, 9634, 79, 0, 0, 17, 20, 34, 2, 54402, 46447, 49648, 1, 0, 0, 374,-
63,r2,22, 1060378, 1026,"  102e18:	e50b3014 	str	r3, [fp, #-20]	; 0xffffffec",benign, 599, 181, 10254, 2, 6861, 2692, 4, 567, 756, 0, 214, 53929, 550, 3, 7, 7974, 2, 379, 3, 32084, 10376, 21209, 0, 0, 30, 4885, 5324, 9615, 78, 0, 0, 17, 20, 34, 2, 53806, 46023, 49027, 1, 0, 0, 374,-
64,r2,12, 1056703, 1027,"  101fbc:	e50b3018 	str	r3, [fp, #-24]	; 0xffffffe8",benign, 596, 182, 10243, 2, 6856, 2690, 1, 567, 756, 0, 215, 53235, 550, 3, 7, 7469, 2, 375, 3, 31761, 10073, 21216, 0, 0, 30, 4868, 5362, 9622, 78, 0, 0, 17, 20, 34, 2, 54385, 45924, 48898, 1, 0, 0, 374,-
65,r2,0, 1058194, 1031,"  102590:	e51b3010 	ldr	r3, [fp, #-16]",benign, 610, 182, 10235, 2, 6847, 2691, 1, 567, 756, 0, 210, 53462, 550, 3, 7, 7275, 2, 376, 3, 31875, 10203, 21243, 0, 0, 30, 4883, 5332, 9606, 77, 0, 0, 17, 22, 34, 2, 53963, 46500, 49591, 1, 0, 0, 374,-
66,r3,13, 1059619, 1027,"  102b20:	e1a03163 	ror	r3, r3, #2",benign, 602, 185, 10232, 2, 6847, 2690, 1, 567, 756, 0, 206, 53257, 550, 3, 7, 7476, 2, 379, 3, 32028, 10307, 21208, 0, 0, 30, 4887, 5342, 9618, 78, 0, 0, 17, 20, 34, 2, 53661, 46029, 49040, 1, 0, 0, 377,-
67,r1,2, 1055867, 1027,"  101c78:	e51b300c 	ldr	r3, [fp, #-12]",benign, 602, 194, 10242, 2, 6852, 2693, 1, 567, 756, 0, 220, 53829, 550, 3, 7, 7339, 2, 378, 3, 32044, 10397, 21215, 0, 0, 30, 4814, 5414, 9613, 77, 0, 0, 17, 20, 34, 2, 54347, 46327, 49504, 1, 0, 0, 377,-
68,r3,9, 1059637, 1032,"  102b34:	e50b300c 	str	r3, [fp, #-12]",benign, 614, 184, 10243, 2, 6857, 2693, 1, 567, 756, 0, 220, 53318, 550, 3, 7, 7279, 2, 379, 3, 32245, 10540, 21200, 0, 0, 30, 4883, 5359, 9608, 79, 0, 0, 17, 20, 34, 2, 54515, 46030, 49025, 1, 0, 0, 377,-
