0, 652, 181, 10212, 2, 6852, 2699, 1, 571, 762, 0, 231, 54991, 557, 3, 44, 7967, 366, 429, 3, 33825, 11855, 21311, 0, 0, 32, 5537, 4608, 9604, 96, 0, 0, 19, 24, 136, 2, 55618, 47110, 50289, 1, 0, 0, 318
0, 858, 169, 10221, 2, 6851, 2696, 1, 571, 762, 0, 225, 55119, 557, 3, 44, 8636, 362, 431, 3, 33672, 11551, 21328, 0, 0, 32, 5542, 4651, 9608, 98, 0, 0, 19, 22, 124, 2, 55911, 47519, 50693, 1, 0, 0, 316
0, 913, 178, 10212, 2, 6850, 2701, 1, 571, 762, 0, 231, 55059, 557, 3, 45, 9237, 350, 410, 3, 33950, 11833, 21303, 0, 0, 32, 5081, 5090, 9618, 98, 0, 0, 19, 22, 125, 2, 55627, 47361, 50541, 1, 0, 0, 328
0, 782, 161, 10213, 2, 6853, 2701, 1, 571, 762, 0, 233, 54847, 557, 3, 44, 8512, 374, 417, 3, 33704, 11797, 21315, 0, 0, 32, 5503, 4668, 9608, 98, 0, 0, 19, 22, 125, 2, 55585, 47640, 50820, 1, 0, 0, 329
0, 720, 179, 10221, 2, 6853, 2700, 0, 571, 763, 0, 232, 54652, 557, 3, 44, 8071, 354, 420, 3, 33178, 11278, 21325, 0, 0, 32, 5491, 4676, 9619, 99, 0, 0, 17, 22, 124, 2, 55261, 46907, 50105, 1, 0, 0, 318
1, 617, 183, 10200, 2, 6841, 2710, 1, 569, 759, 141, 215, 54290, 555, 3, 49, 7860, 380, 415, 3, 32574, 10629, 21322, 0, 0, 32, 5421, 4743, 9630, 87, 0, 0, 19, 24, 178, 2, 55203, 46875, 49978, 1, 0, 0, 316
1, 673, 179, 10181, 2, 6829, 2699, 1, 571, 757, 0, 231, 54274, 552, 3, 44, 7794, 343, 431, 3, 32549, 11084, 21274, 0, 0, 32, 5288, 4875, 9610, 99, 0, 0, 19, 22, 131, 2, 54937, 46286, 49712, 1, 0, 0, 335
0, 703, 160, 10206, 2, 6849, 2699, 2, 571, 762, 0, 231, 54506, 557, 3, 44, 8205, 598, 440, 3, 33052, 11134, 21329, 0, 0, 32, 5501, 4649, 9618, 99, 0, 0, 17, 22, 143, 2, 55280, 47068, 50261, 1, 0, 0, 316
0, 903, 159, 10228, 3, 6855, 2699, 2, 571, 762, 0, 234, 55459, 557, 3, 44, 9069, 370, 410, 3, 34092, 12095, 21276, 0, 0, 32, 5511, 4657, 9615, 98, 0, 0, 19, 22, 125, 5, 55902, 47899, 51065, 1, 0, 0, 318
0, 734, 159, 10220, 2, 6857, 2697, 1, 571, 762, 0, 237, 54599, 557, 3, 45, 8704, 354, 428, 3, 33726, 11720, 21328, 0, 0, 32, 5584, 4569, 9611, 99, 0, 0, 19, 22, 134, 2, 55882, 47472, 50673, 1, 0, 0, 316
0, 840, 160, 10226, 3, 6851, 2699, 1, 571, 762, 0, 231, 54917, 557, 3, 44, 8451, 372, 430, 3, 33391, 11352, 21310, 0, 0, 32, 5517, 4644, 9621, 100, 0, 0, 19, 22, 134, 4, 55638, 47306, 50541, 1, 0, 0, 316
1, 622, 159, 10206, 3, 6841, 2697, 2, 571, 757, 0, 233, 54025, 552, 3, 44, 7952, 354, 411, 3, 32432, 10859, 21242, 0, 0, 32, 5287, 4867, 9599, 97, 0, 0, 19, 22, 134, 4, 54297, 46606, 49747, 1, 0, 0, 318
0, 896, 160, 10235, 2, 6858, 2700, 1, 571, 762, 0, 237, 55319, 557, 3, 44, 8727, 374, 409, 3, 33576, 11618, 21312, 0, 0, 32, 5523, 4630, 9614, 99, 0, 0, 19, 22, 124, 2, 55963, 47495, 50707, 1, 0, 0, 336
0, 941, 179, 10223, 2, 6849, 2702, 0, 571, 762, 0, 242, 55347, 557, 3, 44, 9117, 570, 417, 3, 33975, 12035, 21334, 0, 0, 32, 5070, 5098, 9626, 99, 0, 0, 19, 22, 143, 2, 56015, 47758, 51016, 1, 0, 0, 316
1, 596, 161, 10222, 4, 6838, 2701, 1, 572, 757, 31, 227, 54110, 552, 3, 50, 7770, 413, 484, 3, 32494, 10946, 21292, 0, 0, 32, 5471, 4690, 9608, 83, 0, 0, 19, 24, 178, 9, 54328, 46323, 49519, 1, 0, 0, 336
0, 871, 159, 10232, 2, 6849, 2696, 1, 571, 762, 0, 230, 55279, 557, 3, 44, 8835, 371, 637, 3, 33876, 11749, 21321, 0, 0, 32, 5527, 4667, 9617, 99, 0, 0, 19, 22, 134, 2, 55647, 47570, 50758, 1, 0, 0, 316
0, 780, 161, 10218, 3, 6850, 2697, 1, 571, 762, 0, 238, 54769, 557, 3, 44, 8583, 375, 440, 3, 33576, 11657, 21314, 0, 0, 32, 5700, 4856, 9608, 97, 0, 0, 19, 22, 125, 5, 55340, 46985, 50178, 1, 0, 0, 331
0, 668, 159, 10202, 2, 6849, 2700, 2, 571, 762, 0, 239, 54722, 557, 3, 45, 8063, 354, 469, 3, 33305, 11215, 21307, 0, 0, 32, 5495, 4662, 9617, 99, 0, 0, 19, 22, 134, 2, 55310, 47408, 50659, 1, 0, 0, 318
0, 923, 172, 10220, 3, 6845, 2696, 1, 571, 762, 0, 229, 55083, 557, 3, 44, 9231, 358, 409, 3, 34035, 11969, 21311, 0, 0, 32, 5247, 4906, 9602, 96, 0, 0, 19, 22, 134, 5, 55480, 47277, 50650, 1, 0, 0, 317
0, 635, 159, 10190, 2, 6855, 2700, 1, 571, 762, 0, 229, 54924, 557, 3, 44, 8446, 369, 409, 3, 33520, 11404, 21317, 0, 0, 32, 5541, 4616, 9616, 100, 0, 0, 19, 22, 134, 2, 55305, 47113, 50294, 1, 0, 0, 327
1, 751, 160, 10210, 2, 6836, 2698, 1, 571, 757, 0, 238, 54230, 552, 3, 45, 8362, 359, 419, 3, 32625, 11164, 21314, 0, 0, 32, 5499, 4650, 9595, 97, 0, 0, 19, 22, 124, 2, 55140, 46529, 49702, 1, 0, 0, 330
