num,reg,pos,loc,reg,pos,loc,reg,pos,loc,instraction,res,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
17,r0,10, 1079672,"  107978:	e2800c01 	add	r0, r0, #256	; 0x100
",r2,8, 1079672,"  107978:	e2800c01 	add	r0, r0, #256	; 0x100
",r3,22, 1079672,"  107978:	e2800c01 	add	r0, r0, #256	; 0x100
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
18,r2,0, 1065028,"  104044:	e5933000 	ldr	r3, [r3]
",r2,7, 1065028,"  104044:	e5933000 	ldr	r3, [r3]
",r1,14, 1065028,"  104044:	e5933000 	ldr	r3, [r3]
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
19,r3,18, 1068483,"  104dc0:	e0233002 	eor	r3, r3, r2
",r3,12, 1068483,"  104dc0:	e0233002 	eor	r3, r3, r2
",r0,14, 1068483,"  104dc0:	e0233002 	eor	r3, r3, r2
",SDC, 724, 227, 3878, 2, 2988, 872, 1, 324, 503, 11, 236, 46075, 293, 3, 239, 4682, 11967, 420, 11, 32582, 7966, 11723, 0, 0, 26, 3168, 3184, 3919, 36, 0, 0, 19, 23, 127, 2, 46537, 38081, 41827, 1, 0, 0, 316
20,r0,10, 1081521,"  1080b0:	e1a00003 	mov	r0, r3
",r0,9, 1081521,"  1080b0:	e1a00003 	mov	r0, r3
",r0,5, 1081521,"  1080b0:	e1a00003 	mov	r0, r3
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,r1,11, 1077510,"  107104:	e30c3cc0 	movw	r3, #52416	; 0xccc0
",r0,19, 1077510,"  107104:	e30c3cc0 	movw	r3, #52416	; 0xccc0
",r3,30, 1077510,"  107104:	e30c3cc0 	movw	r3, #52416	; 0xccc0
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22,r1,17, 1063111,"  1038c4:	e5932000 	ldr	r2, [r3]
",r1,21, 1063111,"  1038c4:	e5932000 	ldr	r2, [r3]
",r3,5, 1063111,"  1038c4:	e5932000 	ldr	r2, [r3]
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,r2,13, 1068257,"  104ce0:	e51b3020 	ldr	r3, [fp, #-32]	; 0xffffffe0
",r3,12, 1068257,"  104ce0:	e51b3020 	ldr	r3, [fp, #-32]	; 0xffffffe0
",r2,13, 1068257,"  104ce0:	e51b3020 	ldr	r3, [fp, #-32]	; 0xffffffe0
",SDC, 720, 227, 3876, 2, 3002, 876, 1, 324, 504, 12, 235, 46042, 293, 3, 241, 4170, 12048, 408, 13, 33151, 8041, 11741, 0, 0, 26, 3198, 3154, 3914, 34, 0, 0, 17, 22, 159, 2, 46545, 38027, 41590, 1, 0, 0, 316
24,r0,18, 1078593,"  107540:	e6ef3073 	uxtb	r3, r3
",r2,31, 1078593,"  107540:	e6ef3073 	uxtb	r3, r3
",r1,5, 1078593,"  107540:	e6ef3073 	uxtb	r3, r3
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25,r3,17, 1078241,"  1073e0:	e50b301c 	str	r3, [fp, #-28]	; 0xffffffe4
",r3,23, 1078241,"  1073e0:	e50b301c 	str	r3, [fp, #-28]	; 0xffffffe4
",r0,25, 1078241,"  1073e0:	e50b301c 	str	r3, [fp, #-28]	; 0xffffffe4
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,r1,26, 1075026,"  106750:	e0233001 	eor	r3, r3, r1
",r1,18, 1075026,"  106750:	e0233001 	eor	r3, r3, r1
",r0,6, 1075026,"  106750:	e0233001 	eor	r3, r3, r1
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,r3,27, 1080019,"  107ad0:	e7933100 	ldr	r3, [r3, r0, lsl #2]
",r2,2, 1080019,"  107ad0:	e7933100 	ldr	r3, [r3, r0, lsl #2]
",r3,16, 1080019,"  107ad0:	e7933100 	ldr	r3, [r3, r0, lsl #2]
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28,r1,12, 1078329,"  107438:	e1a00003 	mov	r0, r3
",r0,15, 1078329,"  107438:	e1a00003 	mov	r0, r3
",r1,18, 1078329,"  107438:	e1a00003 	mov	r0, r3
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
29,r3,31, 1067648,"  104a80:	e6ef3073 	uxtb	r3, r3
",r0,23, 1067648,"  104a80:	e6ef3073 	uxtb	r3, r3
",r1,14, 1067648,"  104a80:	e6ef3073 	uxtb	r3, r3
",SDC, 603, 228, 3893, 4, 2994, 873, 1, 324, 504, 13, 231, 44722, 293, 3, 237, 4643, 11282, 419, 16, 31606, 7069, 11658, 0, 0, 26, 3163, 3185, 3928, 37, 0, 0, 19, 23, 138, 4, 45031, 36562, 40053, 1, 0, 0, 317
30,r3,14, 1067368,"  104968:	e0211003 	eor	r1, r1, r3
",r3,15, 1067368,"  104968:	e0211003 	eor	r1, r1, r3
",r1,14, 1067368,"  104968:	e0211003 	eor	r1, r1, r3
",SDC, 671, 353, 3862, 4, 2961, 865, 1, 324, 504, 12, 236, 44517, 293, 3, 232, 4595, 11231, 419, 14, 31272, 7295, 11697, 0, 0, 26, 3186, 3172, 3929, 37, 0, 0, 17, 21, 134, 4, 45234, 36156, 39737, 1, 0, 0, 317
31,r3,24, 1074667,"  1065e8:	e1a00003 	mov	r0, r3
",r0,9, 1074667,"  1065e8:	e1a00003 	mov	r0, r3
",r1,23, 1074667,"  1065e8:	e1a00003 	mov	r0, r3
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
32,r2,4, 1062559,"  10369c:	e6af3073 	sxtb	r3, r3
",r1,19, 1062559,"  10369c:	e6af3073 	sxtb	r3, r3
",r3,10, 1062559,"  10369c:	e6af3073 	sxtb	r3, r3
",benign, 618, 227, 3825, 2, 2943, 852, 1, 340, 505, 12, 218, 45454, 294, 3, 241, 4890, 11453, 411, 12, 32388, 8035, 11545, 0, 0, 26, 3157, 3134, 3826, 34, 0, 0, 19, 23, 128, 2, 46105, 37278, 40810, 1, 0, 0, 317
33,r1,7, 1082189,"  10834c:	e0233002 	eor	r3, r3, r2
",r3,5, 1082189,"  10834c:	e0233002 	eor	r3, r3, r2
",r0,14, 1082189,"  10834c:	e0233002 	eor	r3, r3, r2
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
34,r1,19, 1075149,"  1067cc:	e1a03c23 	lsr	r3, r3, #24
",r1,2, 1075149,"  1067cc:	e1a03c23 	lsr	r3, r3, #24
",r0,14, 1075149,"  1067cc:	e1a03c23 	lsr	r3, r3, #24
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
35,r2,2, 1080148,"  107b54:	e6ef3073 	uxtb	r3, r3
",r0,4, 1080148,"  107b54:	e6ef3073 	uxtb	r3, r3
",r0,10, 1080148,"  107b54:	e6ef3073 	uxtb	r3, r3
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
36,r1,18, 1080585,"  107d08:	e2800c01 	add	r0, r0, #256	; 0x100
",r3,23, 1080585,"  107d08:	e2800c01 	add	r0, r0, #256	; 0x100
",r3,6, 1080585,"  107d08:	e2800c01 	add	r0, r0, #256	; 0x100
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
37,r3,8, 1069711,"  10528c:	e2833028 	add	r3, r3, #40	; 0x28
",r0,12, 1069711,"  10528c:	e2833028 	add	r3, r3, #40	; 0x28
",r3,7, 1069711,"  10528c:	e2833028 	add	r3, r3, #40	; 0x28
",SDC, 764, 232, 3893, 3, 2996, 873, 1, 324, 504, 12, 235, 46262, 293, 3, 241, 4422, 11687, 493, 12, 32715, 7446, 11793, 0, 0, 26, 3173, 3179, 3930, 37, 0, 0, 19, 23, 204, 4, 46155, 37990, 41499, 2, 0, 0, 316
38,r1,10, 1068059,"  104c18:	e7931101 	ldr	r1, [r3, r1, lsl #2]
",r0,25, 1068059,"  104c18:	e7931101 	ldr	r1, [r3, r1, lsl #2]
",r3,21, 1068059,"  104c18:	e7931101 	ldr	r1, [r3, r1, lsl #2]
",SDC, 775, 352, 3861, 3, 2958, 869, 1, 324, 503, 12, 230, 45438, 293, 3, 234, 5066, 11027, 508, 16, 32030, 7870, 11742, 0, 0, 26, 3166, 3179, 3918, 37, 0, 0, 19, 23, 159, 6, 45763, 36926, 40463, 2, 0, 0, 317
39,r2,28, 1068550,"  104e04:	e2800c01 	add	r0, r0, #256	; 0x100
",r3,11, 1068550,"  104e04:	e2800c01 	add	r0, r0, #256	; 0x100
",r1,22, 1068550,"  104e04:	e2800c01 	add	r0, r0, #256	; 0x100
",SDC, 799, 347, 3868, 2, 2962, 865, 1, 324, 504, 11, 234, 46173, 293, 3, 237, 3956, 12057, 418, 14, 32406, 7422, 11772, 0, 0, 26, 3170, 3176, 3930, 38, 0, 0, 19, 24, 137, 2, 46494, 37177, 40867, 1, 0, 0, 316
40,r3,25, 1076546,"  106d40:	e2800c03 	add	r0, r0, #768	; 0x300
",r1,5, 1076546,"  106d40:	e2800c03 	add	r0, r0, #768	; 0x300
",r1,2, 1076546,"  106d40:	e2800c03 	add	r0, r0, #768	; 0x300
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
41,r2,3, 1080123,"  107b38:	e30c3cc0 	movw	r3, #52416	; 0xccc0
",r1,28, 1080123,"  107b38:	e30c3cc0 	movw	r3, #52416	; 0xccc0
",r1,24, 1080123,"  107b38:	e30c3cc0 	movw	r3, #52416	; 0xccc0
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
42,r1,18, 1078873,"  107658:	e1a01003 	mov	r1, r3
",r3,17, 1078873,"  107658:	e1a01003 	mov	r1, r3
",r0,11, 1078873,"  107658:	e1a01003 	mov	r1, r3
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
43,r0,22, 1079794,"  1079f0:	e3403011 	movt	r3, #17
",r2,26, 1079794,"  1079f0:	e3403011 	movt	r3, #17
",r2,6, 1079794,"  1079f0:	e3403011 	movt	r3, #17
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
44,r1,17, 1076356,"  106c84:	e2800c02 	add	r0, r0, #512	; 0x200
",r1,9, 1076356,"  106c84:	e2800c02 	add	r0, r0, #512	; 0x200
",r2,24, 1076356,"  106c84:	e2800c02 	add	r0, r0, #512	; 0x200
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
45,r2,17, 1065139,"  1040b0:	e5933000 	ldr	r3, [r3]
",r1,3, 1065139,"  1040b0:	e5933000 	ldr	r3, [r3]
",r3,11, 1065139,"  1040b0:	e5933000 	ldr	r3, [r3]
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
46,r3,19, 1064457,"  103e08:	e2823004 	add	r3, r2, #4
",r0,2, 1064457,"  103e08:	e2823004 	add	r3, r2, #4
",r3,30, 1064457,"  103e08:	e2823004 	add	r3, r2, #4
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
47,r3,30, 1077406,"  10709c:	e51b3028 	ldr	r3, [fp, #-40]	; 0xffffffd8
",r1,6, 1077406,"  10709c:	e51b3028 	ldr	r3, [fp, #-40]	; 0xffffffd8
",r3,9, 1077406,"  10709c:	e51b3028 	ldr	r3, [fp, #-40]	; 0xffffffd8
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
48,r0,12, 1069999,"  1053ac:	e0233001 	eor	r3, r3, r1
",r2,18, 1069999,"  1053ac:	e0233001 	eor	r3, r3, r1
",r3,18, 1069999,"  1053ac:	e0233001 	eor	r3, r3, r1
",benign, 774, 221, 3841, 2, 2956, 844, 1, 340, 505, 13, 227, 45159, 294, 3, 231, 4404, 11199, 409, 15, 32369, 8099, 11609, 0, 0, 26, 3153, 3163, 3839, 34, 0, 0, 17, 21, 134, 2, 45978, 37142, 40855, 1, 0, 0, 372
49,r2,23, 1072934,"  105f24:	e51b3018 	ldr	r3, [fp, #-24]	; 0xffffffe8
",r2,5, 1072934,"  105f24:	e51b3018 	ldr	r3, [fp, #-24]	; 0xffffffe8
",r0,29, 1072934,"  105f24:	e51b3018 	ldr	r3, [fp, #-24]	; 0xffffffe8
",SDC, 926, 350, 3844, 2, 2962, 869, 1, 324, 503, 12, 239, 45937, 293, 3, 242, 4925, 12112, 409, 16, 32938, 8104, 11782, 0, 0, 26, 3185, 3174, 3916, 35, 0, 0, 19, 23, 127, 2, 46386, 38133, 41690, 1, 0, 0, 316
50,r3,13, 1080477,"  107c9c:	e0211003 	eor	r1, r1, r3
",r3,20, 1080477,"  107c9c:	e0211003 	eor	r1, r1, r3
",r0,2, 1080477,"  107c9c:	e0211003 	eor	r1, r1, r3
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
51,r1,16, 1080843,"  107e08:	e51b3024 	ldr	r3, [fp, #-36]	; 0xffffffdc
",r0,29, 1080843,"  107e08:	e51b3024 	ldr	r3, [fp, #-36]	; 0xffffffdc
",r2,18, 1080843,"  107e08:	e51b3024 	ldr	r3, [fp, #-36]	; 0xffffffdc
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
52,r1,19, 1079117,"  10774c:	e1a03c23 	lsr	r3, r3, #24
",r0,14, 1079117,"  10774c:	e1a03c23 	lsr	r3, r3, #24
",r0,29, 1079117,"  10774c:	e1a03c23 	lsr	r3, r3, #24
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
53,r0,9, 1080034,"  107ae0:	e6ef3073 	uxtb	r3, r3
",r1,1, 1080034,"  107ae0:	e6ef3073 	uxtb	r3, r3
",r2,4, 1080034,"  107ae0:	e6ef3073 	uxtb	r3, r3
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
54,r1,10, 1077228,"  106fec:	e1a00003 	mov	r0, r3
",r3,12, 1077228,"  106fec:	e1a00003 	mov	r0, r3
",r1,25, 1077228,"  106fec:	e1a00003 	mov	r0, r3
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
55,r0,8, 1082705,"  108550:	e30e3cc0 	movw	r3, #60608	; 0xecc0
",r2,8, 1082705,"  108550:	e30e3cc0 	movw	r3, #60608	; 0xecc0
",r0,15, 1082705,"  108550:	e30e3cc0 	movw	r3, #60608	; 0xecc0
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
56,r2,23, 1075575,"  106974:	e6ef3073 	uxtb	r3, r3
",r0,25, 1075575,"  106974:	e6ef3073 	uxtb	r3, r3
",r2,30, 1075575,"  106974:	e6ef3073 	uxtb	r3, r3
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
57,r1,1, 1080099,"  107b20:	e3403011 	movt	r3, #17
",r3,17, 1080099,"  107b20:	e3403011 	movt	r3, #17
",r3,23, 1080099,"  107b20:	e3403011 	movt	r3, #17
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
58,r0,10, 1078332,"  10743c:	e30c3cc0 	movw	r3, #52416	; 0xccc0
",r0,26, 1078332,"  10743c:	e30c3cc0 	movw	r3, #52416	; 0xccc0
",r0,1, 1078332,"  10743c:	e30c3cc0 	movw	r3, #52416	; 0xccc0
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
59,r2,26, 1073176,"  106018:	e3403011 	movt	r3, #17
",r0,13, 1073176,"  106018:	e3403011 	movt	r3, #17
",r0,17, 1073176,"  106018:	e3403011 	movt	r3, #17
",SDC, 774, 230, 3861, 5, 2975, 854, 1, 336, 504, 13, 228, 44629, 293, 3, 238, 4137, 11329, 411, 10, 30844, 6457, 11556, 0, 0, 26, 3175, 3164, 3861, 35, 0, 0, 19, 23, 129, 7, 44726, 36169, 39727, 2, 0, 0, 316
60,r0,31, 1074447,"  10650c:	e51b3008 	ldr	r3, [fp, #-8]
",r1,1, 1074447,"  10650c:	e51b3008 	ldr	r3, [fp, #-8]
",r3,10, 1074447,"  10650c:	e51b3008 	ldr	r3, [fp, #-8]
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,r3,21, 1070238,"  10549c:	e1a03823 	lsr	r3, r3, #16
",r3,14, 1070238,"  10549c:	e1a03823 	lsr	r3, r3, #16
",r0,16, 1070238,"  10549c:	e1a03823 	lsr	r3, r3, #16
",SDC, 781, 223, 3885, 2, 2993, 872, 1, 324, 504, 13, 233, 45594, 293, 3, 237, 4476, 10959, 420, 10, 32027, 8010, 11733, 0, 0, 26, 3207, 3140, 3921, 34, 0, 0, 19, 23, 137, 2, 45817, 36856, 40586, 1, 0, 0, 316
62,r3,29, 1072212,"  105c54:	e1a03823 	lsr	r3, r3, #16
",r2,26, 1072212,"  105c54:	e1a03823 	lsr	r3, r3, #16
",r1,27, 1072212,"  105c54:	e1a03823 	lsr	r3, r3, #16
",SDC, 819, 350, 3847, 4, 2960, 871, 1, 324, 504, 12, 241, 44885, 293, 3, 239, 4547, 12027, 408, 15, 31724, 7047, 11652, 0, 0, 26, 3213, 3155, 3928, 39, 0, 0, 17, 21, 125, 4, 45370, 36875, 40428, 1, 0, 0, 317
63,r3,11, 1074791,"  106664:	e3403011 	movt	r3, #17
",r3,29, 1074791,"  106664:	e3403011 	movt	r3, #17
",r3,20, 1074791,"  106664:	e3403011 	movt	r3, #17
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64,r2,24, 1070717,"  10567c:	e7933100 	ldr	r3, [r3, r0, lsl #2]
",r0,31, 1070717,"  10567c:	e7933100 	ldr	r3, [r3, r0, lsl #2]
",r0,0, 1070717,"  10567c:	e7933100 	ldr	r3, [r3, r0, lsl #2]
",SDC, 792, 220, 3899, 2, 2996, 870, 1, 324, 503, 13, 229, 44889, 293, 3, 230, 4743, 10909, 409, 8, 31283, 7648, 11683, 0, 0, 26, 3170, 3179, 3931, 40, 0, 0, 19, 23, 128, 2, 45196, 36852, 40569, 1, 0, 0, 316
65,r3,9, 1075755,"  106a28:	e51b3018 	ldr	r3, [fp, #-24]	; 0xffffffe8
",r2,9, 1075755,"  106a28:	e51b3018 	ldr	r3, [fp, #-24]	; 0xffffffe8
",r3,23, 1075755,"  106a28:	e51b3018 	ldr	r3, [fp, #-24]	; 0xffffffe8
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
66,r0,16, 1072261,"  105c84:	e30b3cc0 	movw	r3, #48320	; 0xbcc0
",r1,20, 1072261,"  105c84:	e30b3cc0 	movw	r3, #48320	; 0xbcc0
",r2,24, 1072261,"  105c84:	e30b3cc0 	movw	r3, #48320	; 0xbcc0
",SDC, 852, 238, 3883, 2, 2991, 870, 1, 324, 503, 13, 231, 45839, 293, 3, 248, 3975, 12409, 409, 16, 32850, 7615, 11811, 0, 0, 26, 3187, 3165, 3929, 36, 0, 0, 19, 23, 127, 2, 46495, 38433, 41986, 1, 0, 0, 316
67,r0,16, 1077875,"  107270:	e1a00003 	mov	r0, r3
",r1,18, 1077875,"  107270:	e1a00003 	mov	r0, r3
",r2,20, 1077875,"  107270:	e1a00003 	mov	r0, r3
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
68,r0,14, 1075900,"  106abc:	e2800c02 	add	r0, r0, #512	; 0x200
",r3,27, 1075900,"  106abc:	e2800c02 	add	r0, r0, #512	; 0x200
",r1,13, 1075900,"  106abc:	e2800c02 	add	r0, r0, #512	; 0x200
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
69,r3,18, 1063326,"  10399c:	e0211003 	eor	r1, r1, r3
",r0,4, 1063326,"  10399c:	e0211003 	eor	r1, r1, r3
",r1,31, 1063326,"  10399c:	e0211003 	eor	r1, r1, r3
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
70,r0,2, 1073346,"  1060c0:	e0233002 	eor	r3, r3, r2
",r3,28, 1073346,"  1060c0:	e0233002 	eor	r3, r3, r2
",r3,16, 1073346,"  1060c0:	e0233002 	eor	r3, r3, r2
",SDC, 871, 225, 3850, 2, 2970, 854, 1, 338, 503, 13, 227, 46295, 293, 3, 236, 4379, 11669, 408, 13, 32892, 8167, 11648, 0, 0, 26, 3163, 3166, 3839, 34, 0, 0, 17, 21, 126, 2, 46263, 37771, 41352, 1, 0, 0, 317
71,r0,21, 1063724,"  103b2c:	e5933000 	ldr	r3, [r3]
",r1,1, 1063724,"  103b2c:	e5933000 	ldr	r3, [r3]
",r3,5, 1063724,"  103b2c:	e5933000 	ldr	r3, [r3]
",SDC, 598, 360, 3833, 5, 2951, 875, 1, 324, 503, 13, 231, 45203, 293, 3, 247, 4297, 12154, 506, 17, 31681, 7164, 11638, 0, 0, 26, 3202, 3124, 3926, 35, 0, 0, 17, 22, 225, 9, 45571, 37026, 40630, 2, 0, 0, 316
72,r0,26, 1076836,"  106e64:	e1a00003 	mov	r0, r3
",r0,18, 1076836,"  106e64:	e1a00003 	mov	r0, r3
",r2,7, 1076836,"  106e64:	e1a00003 	mov	r0, r3
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
73,r1,0, 1073111,"  105fd4:	e2800c01 	add	r0, r0, #256	; 0x100
",r1,25, 1073111,"  105fd4:	e2800c01 	add	r0, r0, #256	; 0x100
",r0,16, 1073111,"  105fd4:	e2800c01 	add	r0, r0, #256	; 0x100
",SDC, 864, 227, 3854, 2, 2974, 854, 1, 336, 504, 12, 232, 46216, 293, 3, 237, 4816, 11743, 408, 13, 32703, 8048, 11669, 0, 0, 26, 3182, 3159, 3859, 35, 0, 0, 19, 23, 127, 2, 46388, 37743, 41504, 1, 0, 0, 317
74,r1,6, 1071256,"  105898:	e7931101 	ldr	r1, [r3, r1, lsl #2]
",r3,20, 1071256,"  105898:	e7931101 	ldr	r1, [r3, r1, lsl #2]
",r0,31, 1071256,"  105898:	e7931101 	ldr	r1, [r3, r1, lsl #2]
",SDC, 791, 354, 3865, 5, 2962, 865, 1, 324, 503, 13, 233, 44947, 293, 3, 244, 4136, 12341, 498, 11, 31601, 7233, 11637, 0, 0, 26, 3180, 3158, 3936, 39, 0, 0, 17, 21, 215, 8, 45362, 36463, 39974, 2, 0, 0, 316
75,r3,26, 1073831,"  1062a4:	e1a01003 	mov	r1, r3
",r2,8, 1073831,"  1062a4:	e1a01003 	mov	r1, r3
",r2,4, 1073831,"  1062a4:	e1a01003 	mov	r1, r3
",SDC, 971, 355, 3817, 2, 2939, 852, 1, 337, 504, 13, 223, 45933, 293, 3, 241, 4388, 11974, 427, 11, 32448, 7609, 11706, 0, 0, 26, 3192, 3144, 3863, 35, 0, 0, 17, 21, 135, 2, 45955, 37391, 40947, 1, 0, 0, 317
76,r0,21, 1080230,"  107ba4:	e5932000 	ldr	r2, [r3]
",r2,21, 1080230,"  107ba4:	e5932000 	ldr	r2, [r3]
",r2,17, 1080230,"  107ba4:	e5932000 	ldr	r2, [r3]
",crash/hangs,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
